"V1","V2","V3","V4","V5","V6","V7"
"hard","hard","hard","hard","hard","hard","hard"
"Cs","Cs","Cs","Cs","Cs","Cs","Cs"
"0","4.47213595499958","6.32455532033676","3.46410161513775","-1.49716843785298","0.357536989901006","-0.993151267922071"
"4.47213595499958","6.32455532033676","3.46410161513775","3.46410161513775","0","0","0.269134800215019"
"6.32455532033676","3.46410161513775","3.46410161513775","2.82842712474619","0.357536989901006","0","0.0829548754798883"
"3.46410161513775","3.46410161513775","2.82842712474619","2","0","0","0"
"3.46410161513775","2.82842712474619","2","0","0","0","0.481155147626577"
"2.82842712474619","2","0","3.46410161513775","0","-0.784380520467783","0"
"2","0","3.46410161513775","0","0","0.784380520467783","0"
"0","3.46410161513775","0","2.82842712474619","-0.784380520467783","-0.334890777684605","0"
"3.46410161513775","0","2.82842712474619","0","0.784380520467783","0.334890777684605","0"
"0","2.82842712474619","0","2","-0.334890777684605","0","0"
"2.82842712474619","0","2","0","0.334890777684605","0","0"
"0","2","0","2","0","0","0"
"2","0","2","0","0","0","0"
"0","2","0","2.82842712474619","0","-0.334890777684605","0"
