"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
"4.89897948556636","2","0","3.46410161513775","6","3.46410161513775","2.82842712474619","3.46410161513775","0","2.82842712474619","4","0","0","0","0","0","2.82842712474619","0","0","2.82842712474619","3.46410161513775","6.6332495807108","4.47213595499958","3.46410161513775","2.82842712474619","4","2.82842712474619","0","2","2.82842712474619","0","2","4.87831517751085","2.44948974278318","6.69213042990246","4.44948974278318","2","2.82842712474619","0","0","2","2","7.13990550260661","5.61176740295156","4.82842712474619","2","3.41421356237309","1.41421356237309","5.18154055035205","7.87831517751085","3.41421356237309","0","2.82842712474619","9.01679438299294","4.82842712474619","3.41421356237309","9.23471254648983","2.41421356237309","8.37583645277908","5.82842712474619","8.237034645118","10.0439310974292","12.9265948431941"
"2","0","3.46410161513775","6","3.46410161513775","2.82842712474619","3.46410161513775","0","2.82842712474619","4","0","0","0","0","0","2.82842712474619","0","0","2.82842712474619","3.46410161513775","6.6332495807108","4.47213595499958","3.46410161513775","2.82842712474619","4","2.82842712474619","0","2","2.82842712474619","0","2","3.46410161513775","1.41421356237309","6.69213042990246","4.44948974278318","2.44948974278318","4.82842712474619","0","0","2","0","4.44948974278318","7.85269341999181","4.44948974278318","4.82842712474619","1.41421356237309","2","3.86370330515627","5.73205080756888","4.87831517751085","3.41421356237309","1.41421356237309","3.14626436994197","8.69895713779716","4.41421356237309","4.14626436994197","7.50266173892095","3.41421356237309","8.37583645277908","6.05317199613778","7.71939655491296","10.2028497200271","12.6729418751055"
"0","3.46410161513775","6","3.46410161513775","2.82842712474619","3.46410161513775","0","2.82842712474619","4","0","0","0","0","0","2.82842712474619","0","0","2.82842712474619","3.46410161513775","6.6332495807108","4.47213595499958","3.46410161513775","2.82842712474619","4","2.82842712474619","0","2","2.82842712474619","0","2","3.46410161513775","0","2.44948974278318","6.69213042990246","4.44948974278318","2","2.82842712474619","0","0","2","2","7.13990550260661","5.61176740295156","4.82842712474619","2","3.41421356237309","1.41421356237309","2.44948974278318","6.46410161513775","4.56047793231507","2","1.41421356237309","6.46288916029737","7.38233234744176","3.82842712474619","2.73205080756888","7.79555495773441","2.41421356237309","9.79005001515218","4.63895843376468","7.21939655491296","10.2028497200271","12.3193884845122"
"3.46410161513775","6","3.46410161513775","2.82842712474619","3.46410161513775","0","2.82842712474619","4","0","0","0","0","0","2.82842712474619","0","0","2.82842712474619","3.46410161513775","6.6332495807108","4.47213595499958","3.46410161513775","2.82842712474619","4","2.82842712474619","0","2","2.82842712474619","0","2","3.46410161513775","0","2","6.69213042990246","4.44948974278318","2.44948974278318","4.82842712474619","0","0","2","0","4.44948974278318","7.85269341999181","4.44948974278318","4.82842712474619","1.41421356237309","2","3.86370330515627","1.41421356237309","7.87831517751085","5.14626436994197","0","1.41421356237309","8.69895713779716","6.56047793231507","2.41421356237309","3.73205080756888","9.2097685201075","1","10.7900500151522","4.34606521495123","7.21939655491296","10.7028497200271","12.6729418751054"
"6","3.46410161513775","2.82842712474619","3.46410161513775","0","2.82842712474619","4","0","0","0","0","0","2.82842712474619","0","0","2.82842712474619","3.46410161513775","6.6332495807108","4.47213595499958","3.46410161513775","2.82842712474619","4","2.82842712474619","0","2","2.82842712474619","0","2","3.46410161513775","0","2","4.89897948556636","6.69213042990246","4.44948974278318","2","2.82842712474619","0","0","2","2","7.13990550260661","5.61176740295156","4.82842712474619","2","3.41421356237309","1.41421356237309","2.44948974278318","4.87831517751085","7.87831517751085","3.41421356237309","0","2.82842712474619","9.01679438299294","4.82842712474619","3.41421356237309","5.18154055035205","7.98502364871591","2","9.79005001515218","6.07811602252011","7.06047793231506","11.2204878102321","12.9265948431941"
"3.46410161513775","2.82842712474619","3.46410161513775","0","2.82842712474619","4","0","0","0","0","0","2.82842712474619","0","0","2.82842712474619","3.46410161513775","6.6332495807108","4.47213595499958","3.46410161513775","2.82842712474619","4","2.82842712474619","0","2","2.82842712474619","0","2","3.46410161513775","0","2","4.89897948556636","2.82842712474619","4.44948974278318","2.44948974278318","4.82842712474619","0","0","2","0","4.44948974278318","7.85269341999181","4.44948974278318","4.82842712474619","1.41421356237309","2","3.86370330515627","1.41421356237309","5.46410161513775","4.87831517751085","3.41421356237309","1.41421356237309","3.14626436994197","8.69895713779716","4.41421356237309","4.14626436994197","4.86370330515627","5.86370330515627","3.22474487139159","9.27241192494713","6.37100924133356","6.4265033360995","11.0615691876342","12.3659346714143"
"2.82842712474619","3.46410161513775","0","2.82842712474619","4","0","0","0","0","0","2.82842712474619","0","0","2.82842712474619","3.46410161513775","6.6332495807108","4.47213595499958","3.46410161513775","2.82842712474619","4","2.82842712474619","0","2","2.82842712474619","0","2","3.46410161513775","0","2","4.89897948556636","2.82842712474619","0","4.44948974278318","2","2.82842712474619","0","0","2","2","7.13990550260661","5.61176740295156","4.82842712474619","2","3.41421356237309","1.41421356237309","2.44948974278318","4.87831517751085","2","4.56047793231507","2","1.41421356237309","6.46288916029737","7.38233234744176","3.82842712474619","2.73205080756888","4.86370330515627","4.63895843376468","5.5699527513033","7.92720404503542","5.37100924133356","7.21879032749277","9.40325679245655","11.7535622357185"
"3.46410161513775","0","2.82842712474619","4","0","0","0","0","0","2.82842712474619","0","0","2.82842712474619","3.46410161513775","6.6332495807108","4.47213595499958","3.46410161513775","2.82842712474619","4","2.82842712474619","0","2","2.82842712474619","0","2","3.46410161513775","0","2","4.89897948556636","2.82842712474619","0","4.47213595499958","2.44948974278318","4.82842712474619","0","0","2","0","4.44948974278318","7.85269341999181","4.44948974278318","4.82842712474619","1.41421356237309","2","3.86370330515627","1.41421356237309","5.46410161513775","3.16227766016838","5.14626436994197","0","1.41421356237309","8.69895713779716","6.56047793231507","2.41421356237309","3.73205080756888","6.09977128265606","3.63895843376468","7.15109158138749","6.34606521495123","6.95214807141775","7.62971753505611","9.40325679245655","12.0441316507606"
"0","2.82842712474619","4","0","0","0","0","0","2.82842712474619","0","0","2.82842712474619","3.46410161513775","6.6332495807108","4.47213595499958","3.46410161513775","2.82842712474619","4","2.82842712474619","0","2","2.82842712474619","0","2","3.46410161513775","0","2","4.89897948556636","2.82842712474619","0","4.47213595499958","6.32455532033676","2","2.82842712474619","0","0","2","2","7.13990550260661","5.61176740295156","4.82842712474619","2","3.41421356237309","1.41421356237309","2.44948974278318","4.87831517751085","2","7.63441361516796","3.41421356237309","0","2.82842712474619","9.01679438299294","4.82842712474619","3.41421356237309","5.18154055035205","6.81255920004126","2.41421356237309","8.37583645277908","5.82842712474619","8.48110926773099","7.62971753505611","10.1183702187563","12.5497932038147"
"2.82842712474619","4","0","0","0","0","0","2.82842712474619","0","0","2.82842712474619","3.46410161513775","6.6332495807108","4.47213595499958","3.46410161513775","2.82842712474619","4","2.82842712474619","0","2","2.82842712474619","0","2","3.46410161513775","0","2","4.89897948556636","2.82842712474619","0","4.47213595499958","6.32455532033676","3.46410161513775","4.82842712474619","0","0","2","0","4.44948974278318","7.85269341999181","4.44948974278318","4.82842712474619","1.41421356237309","2","3.86370330515627","1.41421356237309","5.46410161513775","3.16227766016838","6.92162569778276","3.41421356237309","1.41421356237309","3.14626436994197","8.69895713779716","4.41421356237309","4.14626436994197","4.86370330515627","7.13039644523705","3.41421356237309","8.37583645277908","6.05317199613778","8.48110926773099","8.33682431624266","10.2772888413542","13.1621656395105"
"4","0","0","0","0","0","2.82842712474619","0","0","2.82842712474619","3.46410161513775","6.6332495807108","4.47213595499958","3.46410161513775","2.82842712474619","4","2.82842712474619","0","2","2.82842712474619","0","2","3.46410161513775","0","2","4.89897948556636","2.82842712474619","0","4.47213595499958","6.32455532033676","3.46410161513775","3.46410161513775","2.82842712474619","0","0","2","2","7.13990550260661","5.61176740295156","4.82842712474619","2","3.41421356237309","1.41421356237309","2.44948974278318","4.87831517751085","2","7.63441361516796","4.89897948556636","2","1.41421356237309","6.46288916029737","7.38233234744176","3.82842712474619","2.73205080756888","4.86370330515627","8.86244725280592","2.41421356237309","9.79005001515218","4.63895843376468","9.70585413912258","8.62971753505611","10.1433142451386","13.2745380752063"
"0","0","0","0","0","2.82842712474619","0","0","2.82842712474619","3.46410161513775","6.6332495807108","4.47213595499958","3.46410161513775","2.82842712474619","4","2.82842712474619","0","2","2.82842712474619","0","2","3.46410161513775","0","2","4.89897948556636","2.82842712474619","0","4.47213595499958","6.32455532033676","3.46410161513775","3.46410161513775","2.82842712474619","0","0","2","0","4.44948974278318","7.85269341999181","4.44948974278318","4.82842712474619","1.41421356237309","2","3.86370330515627","1.41421356237309","5.46410161513775","3.16227766016838","6.92162569778276","4.44948974278318","0","1.41421356237309","8.69895713779716","6.56047793231507","2.41421356237309","3.73205080756888","6.09977128265606","8.04059283767923","1","10.7900500151522","4.34606521495123","9.99874735793603","8.33682431624266","10.1433142451386","13.0674312940197"
"0","0","0","0","2.82842712474619","0","0","2.82842712474619","3.46410161513775","6.6332495807108","4.47213595499958","3.46410161513775","2.82842712474619","4","2.82842712474619","0","2","2.82842712474619","0","2","3.46410161513775","0","2","4.89897948556636","2.82842712474619","0","4.47213595499958","6.32455532033676","3.46410161513775","3.46410161513775","2.82842712474619","2","0","0","2","2","7.13990550260661","5.61176740295156","4.82842712474619","2","3.41421356237309","1.41421356237309","2.44948974278318","4.87831517751085","2","7.63441361516796","4.89897948556636","3.41421356237309","0","2.82842712474619","9.01679438299294","4.82842712474619","3.41421356237309","5.18154055035205","6.81255920004126","5.87831517751085","2","9.79005001515218","6.07811602252011","8.9738033315537","8.33682431624266","10.6433142451386","13.420984684613"
"0","0","0","2.82842712474619","0","0","2.82842712474619","3.46410161513775","6.6332495807108","4.47213595499958","3.46410161513775","2.82842712474619","4","2.82842712474619","0","2","2.82842712474619","0","2","3.46410161513775","0","2","4.89897948556636","2.82842712474619","0","4.47213595499958","6.32455532033676","3.46410161513775","3.46410161513775","2.82842712474619","2","0","0","2","0","4.44948974278318","7.85269341999181","4.44948974278318","4.82842712474619","1.41421356237309","2","3.86370330515627","1.41421356237309","5.46410161513775","3.16227766016838","6.92162569778276","4.44948974278318","1.41421356237309","1.41421356237309","3.14626436994197","8.69895713779716","4.41421356237309","4.14626436994197","4.86370330515627","7.13039644523705","4.14626436994197","3.22474487139159","9.27241192494713","6.37100924133356","7.9738033315537","8.83682431624266","10.1433142451386","13.420984684613"
"0","0","2.82842712474619","0","0","2.82842712474619","3.46410161513775","6.6332495807108","4.47213595499958","3.46410161513775","2.82842712474619","4","2.82842712474619","0","2","2.82842712474619","0","2","3.46410161513775","0","2","4.89897948556636","2.82842712474619","0","4.47213595499958","6.32455532033676","3.46410161513775","3.46410161513775","2.82842712474619","2","0","3.46410161513775","0","2","2","7.13990550260661","5.61176740295156","4.82842712474619","2","3.41421356237309","1.41421356237309","2.44948974278318","4.87831517751085","2","7.63441361516796","4.89897948556636","3.41421356237309","2.44948974278318","1.41421356237309","6.46288916029737","7.38233234744176","3.82842712474619","2.73205080756888","4.86370330515627","8.86244725280592","4.14626436994197","5.5699527513033","7.92720404503542","5.37100924133356","9.19854820294529","9.5439310974292","10.3022328677365","14.0333571203088"
"0","2.82842712474619","0","0","2.82842712474619","3.46410161513775","6.6332495807108","4.47213595499958","3.46410161513775","2.82842712474619","4","2.82842712474619","0","2","2.82842712474619","0","2","3.46410161513775","0","2","4.89897948556636","2.82842712474619","0","4.47213595499958","6.32455532033676","3.46410161513775","3.46410161513775","2.82842712474619","2","0","3.46410161513775","0","2","0","4.44948974278318","7.85269341999181","4.44948974278318","4.82842712474619","1.41421356237309","2","3.86370330515627","1.41421356237309","5.46410161513775","3.16227766016838","6.92162569778276","4.44948974278318","1.41421356237309","2.44948974278318","1.41421356237309","8.69895713779716","6.56047793231507","2.41421356237309","3.73205080756888","6.09977128265606","8.04059283767923","2.73205080756888","7.15109158138749","6.34606521495123","6.95214807141775","7.6174093728611","9.54393109742921","10.3022328677365","14.0333571203088"
"2.82842712474619","0","0","2.82842712474619","3.46410161513775","6.6332495807108","4.47213595499958","3.46410161513775","2.82842712474619","4","2.82842712474619","0","2","2.82842712474619","0","2","3.46410161513775","0","2","4.89897948556636","2.82842712474619","0","4.47213595499958","6.32455532033676","3.46410161513775","3.46410161513775","2.82842712474619","2","0","3.46410161513775","0","2.82842712474619","2","2","7.13990550260661","5.61176740295156","4.82842712474619","2","3.41421356237309","1.41421356237309","2.44948974278318","4.87831517751085","2","7.63441361516796","4.89897948556636","3.41421356237309","2.44948974278318","2","2.82842712474619","9.01679438299294","4.82842712474619","3.41421356237309","5.18154055035205","6.81255920004126","5.87831517751085","3.14626436994197","8.37583645277908","5.82842712474619","8.48110926773099","6.38134139536131","10.0439310974292","10.5093396489231","14.5333571203088"
"0","0","2.82842712474619","3.46410161513775","6.6332495807108","4.47213595499958","3.46410161513775","2.82842712474619","4","2.82842712474619","0","2","2.82842712474619","0","2","3.46410161513775","0","2","4.89897948556636","2.82842712474619","0","4.47213595499958","6.32455532033676","3.46410161513775","3.46410161513775","2.82842712474619","2","0","3.46410161513775","0","2.82842712474619","0","0","4.44948974278318","7.85269341999181","4.44948974278318","4.82842712474619","1.41421356237309","2","3.86370330515627","1.41421356237309","5.46410161513775","3.16227766016838","6.92162569778276","4.44948974278318","1.41421356237309","2.44948974278318","2","3.14626436994197","8.69895713779716","4.41421356237309","4.14626436994197","4.86370330515627","7.13039644523705","4.14626436994197","3.14626436994197","8.37583645277908","6.05317199613778","8.48110926773099","5.15659652396972","10.2028497200271","9.64331424513863","14.0333571203088"
"0","2.82842712474619","3.46410161513775","6.6332495807108","4.47213595499958","3.46410161513775","2.82842712474619","4","2.82842712474619","0","2","2.82842712474619","0","2","3.46410161513775","0","2","4.89897948556636","2.82842712474619","0","4.47213595499958","6.32455532033676","3.46410161513775","3.46410161513775","2.82842712474619","2","0","3.46410161513775","0","2.82842712474619","0","2","2","7.13990550260661","5.61176740295156","4.82842712474619","2","3.41421356237309","1.41421356237309","2.44948974278318","4.87831517751085","2","7.63441361516796","4.89897948556636","3.41421356237309","2.44948974278318","2","1.41421356237309","6.46288916029737","7.38233234744176","3.82842712474619","2.73205080756888","4.86370330515627","8.86244725280592","4.14626436994197","2.41421356237309","9.79005001515218","4.63895843376468","9.70585413912258","4.63895843376468","10.2028497200271","10.1433142451386","14.3869105109021"
"2.82842712474619","3.46410161513775","6.6332495807108","4.47213595499958","3.46410161513775","2.82842712474619","4","2.82842712474619","0","2","2.82842712474619","0","2","3.46410161513775","0","2","4.89897948556636","2.82842712474619","0","4.47213595499958","6.32455532033676","3.46410161513775","3.46410161513775","2.82842712474619","2","0","3.46410161513775","0","2.82842712474619","0","2","0","4.44948974278318","7.85269341999181","4.44948974278318","4.82842712474619","1.41421356237309","2","3.86370330515627","1.41421356237309","5.46410161513775","3.16227766016838","6.92162569778276","4.44948974278318","1.41421356237309","2.44948974278318","2","1.41421356237309","8.69895713779716","6.56047793231507","2.41421356237309","3.73205080756888","6.09977128265606","8.04059283767923","2.73205080756888","2.41421356237309","10.7900500151522","4.34606521495123","9.99874735793603","3.63895843376468","10.7028497200271","9.64331424513863","14.3869105109021"
"3.46410161513775","6.6332495807108","4.47213595499958","3.46410161513775","2.82842712474619","4","2.82842712474619","0","2","2.82842712474619","0","2","3.46410161513775","0","2","4.89897948556636","2.82842712474619","0","4.47213595499958","6.32455532033676","3.46410161513775","3.46410161513775","2.82842712474619","2","0","3.46410161513775","0","2.82842712474619","0","2","0","2","7.13990550260661","5.61176740295156","4.82842712474619","2","3.41421356237309","1.41421356237309","2.44948974278318","4.87831517751085","2","7.63441361516796","4.89897948556636","3.41421356237309","2.44948974278318","2","1.41421356237309","1.41421356237309","9.01679438299294","4.82842712474619","3.41421356237309","5.18154055035205","6.81255920004126","5.87831517751085","3.14626436994197","2","9.79005001515218","6.07811602252011","8.9738033315537","3.63895843376468","11.2204878102321","8.91856937374704","14.2404639014953"
"6.6332495807108","4.47213595499958","3.46410161513775","2.82842712474619","4","2.82842712474619","0","2","2.82842712474619","0","2","3.46410161513775","0","2","4.89897948556636","2.82842712474619","0","4.47213595499958","6.32455532033676","3.46410161513775","3.46410161513775","2.82842712474619","2","0","3.46410161513775","0","2.82842712474619","0","2","0","2","0","7.85269341999181","4.44948974278318","4.82842712474619","1.41421356237309","2","3.86370330515627","1.41421356237309","5.46410161513775","3.16227766016838","6.92162569778276","4.44948974278318","1.41421356237309","2.44948974278318","2","1.41421356237309","1.41421356237309","8.69895713779716","4.41421356237309","4.14626436994197","4.86370330515627","7.13039644523705","4.14626436994197","3.14626436994197","2","9.27241192494713","6.37100924133356","7.9738033315537","3.63895843376468","11.0615691876342","8.21146259256049","13.6280914657995"
"4.47213595499958","3.46410161513775","2.82842712474619","4","2.82842712474619","0","2","2.82842712474619","0","2","3.46410161513775","0","2","4.89897948556636","2.82842712474619","0","4.47213595499958","6.32455532033676","3.46410161513775","3.46410161513775","2.82842712474619","2","0","3.46410161513775","0","2.82842712474619","0","2","0","2","0","2.82842712474619","5.61176740295156","4.82842712474619","2","3.41421356237309","1.41421356237309","2.44948974278318","4.87831517751085","2","7.63441361516796","4.89897948556636","3.41421356237309","2.44948974278318","2","1.41421356237309","1.41421356237309","2","7.38233234744176","3.82842712474619","2.73205080756888","4.86370330515627","8.86244725280592","4.14626436994197","2.41421356237309","2.41421356237309","7.92720404503542","5.37100924133356","9.19854820294529","3.41421356237309","9.40325679245655","8.91856937374704","12.9554875258437"
"Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds"
"4.89897948556636","2","2","0","2","3.46410161513775","0","4.47213595499958","4.89897948556636","2","0","3.46410161513775","6","3.46410161513775","2.82842712474619","3.46410161513775","0","2.82842712474619","4","0","0","0","0","0","2.82842712474619","0","0","2.82842712474619","3.46410161513775","6.6332495807108","4.47213595499958","3.46410161513775","2.04988805276466","1.41421356237309","-1.03527618041008","-3.16227766016838","2.04988805276466","-2.44948974278318","1.79315094433611","-0.449489742783178","-2","2.82842712474619","0","0","2","-2","-2.24092601704025","0.712787917385201","2.44948974278318","0.495982830069087","1.7174389352143","1.5857864376269","-0.585786437626905","0","0","1.08055681285561","-0.366726112720354","-1.90690762619581","2.41421356237309","-4.37583645277908","-1.82112360000553","-4.21550397268302","2.55195869197098"
"2","2","0","2","3.46410161513775","0","4.47213595499958","4.89897948556636","2","0","3.46410161513775","6","3.46410161513775","2.82842712474619","3.46410161513775","0","2.82842712474619","4","0","0","0","0","0","2.82842712474619","0","0","2.82842712474619","3.46410161513775","6.6332495807108","4.47213595499958","3.46410161513775","2.82842712474619","0","-1.41421356237309","2.44948974278318","-0.301823954969375","1.41421356237309","-1.79315094433611","0.449489742783178","2.44948974278318","-0.82842712474619","0","0","-2","0","-0.449489742783178","1.52813809965505","0.449489742783178","1","-2.95350691271409","-3.73205080756888","1.41421356237309","3.41421356237309","-1.41421356237309","-3.14626436994197","2.40642839791322","-2.41661416548501","0.6036822533546","1.41421356237309","-3.9263467099959","-0.59637872861394","-3.50839719149647","1.18593328818654"
"2","0","2","3.46410161513775","0","4.47213595499958","4.89897948556636","2","0","3.46410161513775","6","3.46410161513775","2.82842712474619","3.46410161513775","0","2.82842712474619","4","0","0","0","0","0","2.82842712474619","0","0","2.82842712474619","3.46410161513775","6.6332495807108","4.47213595499958","3.46410161513775","2.82842712474619","4","1.41421356237309","-1.03527618041008","-3.16227766016838","2.04988805276466","-2.44948974278318","1.79315094433611","-0.449489742783178","-2","2.82842712474619","0","0","2","-2","-2.24092601704025","0.712787917385201","-0.82842712474619","-1.73205080756888","-1.21342176528339","-3","1.73205080756888","2","-1.41421356237309","-3.63446203555118","0.553905222695572","-1.38133798507493","1.34606521495123","0.414213562373095","-0.65014451254557","-0.803485509800488","-5.21550397268302","1.12527311640672"
