"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31"
"hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard"
"Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs"
"11","5","3","2","4","2","0","1","2","0","1","3","0","1","6","2","11.3137084989848","3.53553390593274","4.24264068711928","0.707106781186547","1.41421356237309","2.82842712474619","0.707106781186547","5.65685424949238","10.5","3.5","3","4.5","9.89949493661166","5.3033008588991","10.75"
"5","3","2","4","2","0","1","2","0","1","3","0","1","6","2","0","5.65685424949238","4.24264068711928","1.41421356237309","2.12132034355964","0.707106781186547","2.12132034355964","4.94974746830583","1.41421356237309","7","2.5","2","4.5","6.7175144212722","4.59619407771256","8"
"3","2","4","2","0","1","2","0","1","3","0","1","6","2","0","5","3.53553390593274","4.24264068711928","0.707106781186547","1.41421356237309","2.82842712474619","0.707106781186547","5.65685424949238","3.53553390593274","5.5","1.5","2.5","6.5","4.94974746830583","6.36396103067893","8"
"2","4","2","0","1","2","0","1","3","0","1","6","2","0","5","10","4.24264068711928","1.41421356237309","2.12132034355964","0.707106781186547","2.12132034355964","4.94974746830583","1.41421356237309","10.6066017177982","4","2","5","8.5","4.24264068711928","9.54594154601839","9.75"
"4","2","0","1","2","0","1","3","0","1","6","2","0","5","10","3","4.24264068711928","0.707106781186547","1.41421356237309","2.82842712474619","0.707106781186547","5.65685424949238","3.53553390593274","9.19238815542512","3.5","3","4.5","9","4.59619407771256","9.54594154601839","10"
"2","0","1","2","0","1","3","0","1","6","2","0","5","10","3","3","1.41421356237309","2.12132034355964","0.707106781186547","2.12132034355964","4.94974746830583","1.41421356237309","10.6066017177982","4.24264068711928","2.5","2","4.5","10.5","3.18198051533946","10.6066017177982","9.75"
"0","1","2","0","1","3","0","1","6","2","0","5","10","3","3","2","0.707106781186547","1.41421356237309","2.82842712474619","0.707106781186547","5.65685424949238","3.53553390593274","9.19238815542512","3.53553390593274","1.5","2.5","6.5","9","2.82842712474619","10.9601551083915","9.75"
"1","2","0","1","3","0","1","6","2","0","5","10","3","3","2","1","2.12132034355964","0.707106781186547","2.12132034355964","4.94974746830583","1.41421356237309","10.6066017177982","4.24264068711928","2.12132034355964","2","5","8.5","4.5","4.94974746830583","9.19238815542511","9.99999999999999"
"2","0","1","3","0","1","6","2","0","5","10","3","3","2","1","0","1.41421356237309","2.82842712474619","0.707106781186547","5.65685424949238","3.53553390593274","9.19238815542512","3.53553390593274","0.707106781186547","3","4.5","9","3","5.3033008588991","8.48528137423857","9.75"
"0","1","3","0","1","6","2","0","5","10","3","3","2","1","0","3","0.707106781186547","2.12132034355964","4.94974746830583","1.41421356237309","10.6066017177982","4.24264068711928","2.12132034355964","2.12132034355964","2","4.5","10.5","3","4.59619407771256","9.54594154601839","10"
"1","3","0","1","6","2","0","5","10","3","3","2","1","0","3","0","2.82842712474619","0.707106781186547","5.65685424949238","3.53553390593274","9.19238815542512","3.53553390593274","0.707106781186547","2.12132034355964","2.5","6.5","9","2","6.36396103067893","7.77817459305202","10"
"3","0","1","6","2","0","5","10","3","3","2","1","0","3","0","2","2.12132034355964","4.94974746830583","1.41421356237309","10.6066017177982","4.24264068711928","2.12132034355964","2.12132034355964","1.41421356237309","5","8.5","4.5","2.5","9.54594154601839","4.94974746830583","10.25"
"0","1","6","2","0","5","10","3","3","2","1","0","3","0","2","0","0.707106781186547","5.65685424949238","3.53553390593274","9.19238815542512","3.53553390593274","0.707106781186547","2.12132034355964","1.41421356237309","4.5","9","3","2.5","9.54594154601839","3.88908729652601","9.5"
"1","6","2","0","5","10","3","3","2","1","0","3","0","2","0","1","4.94974746830583","1.41421356237309","10.6066017177982","4.24264068711928","2.12132034355964","2.12132034355964","1.41421356237309","0.707106781186547","4.5","10.5","3","1.5","10.6066017177982","3.18198051533946","9.75"
"6","2","0","5","10","3","3","2","1","0","3","0","2","0","1","0","5.65685424949238","3.53553390593274","9.19238815542512","3.53553390593274","0.707106781186547","2.12132034355964","1.41421356237309","0.707106781186547","6.5","9","2","1.5","10.9601551083915","2.47487373415292","9.49999999999999"
"2","0","5","10","3","3","2","1","0","3","0","2","0","1","0","1","1.41421356237309","10.6066017177982","4.24264068711928","2.12132034355964","2.12132034355964","1.41421356237309","0.707106781186547","0.707106781186547","8.5","4.5","2.5","1","9.19238815542511","2.47487373415292","8.24999999999999"
"0","5","10","3","3","2","1","0","3","0","2","0","1","0","1","0","3.53553390593274","9.19238815542512","3.53553390593274","0.707106781186547","2.12132034355964","1.41421356237309","0.707106781186547","0.707106781186547","9","3","2.5","1","8.48528137423857","2.47487373415292","7.75"
"5","10","3","3","2","1","0","3","0","2","0","1","0","1","0","2","10.6066017177982","4.24264068711928","2.12132034355964","2.12132034355964","1.41421356237309","0.707106781186547","0.707106781186547","1.41421356237309","10.5","3","1.5","1.5","9.54594154601839","2.12132034355964","8.25"
