"V1","V2","V3","V4","V5","V6","V7"
"hard","hard","hard","hard","hard","hard","hard"
"Cs","Cs","Cs","Cs","Cs","Cs","Cs"
"5.09524105384777","2.41421356237309","1","3.73205080756888","1.8957727197693","-1.93185165257814","1.38870190432599"
"2.41421356237309","1","3.73205080756888","6.16227766016838","1","-1.71842988729475","-3.24005745268208"
"1","3.73205080756888","6.16227766016838","3.73205080756888","-1.93185165257814","1.71842988729475","-2.58113883008419"
"3.73205080756888","6.16227766016838","3.73205080756888","3.14626436994197","-1.71842988729475","0.414213562373095","1.5080066451132"
"6.16227766016838","3.73205080756888","3.14626436994197","3.73205080756888","1.71842988729475","-0.414213562373095","1.5080066451132"
"3.73205080756888","3.14626436994197","3.73205080756888","1","0.414213562373095","1.93185165257814","1.07313218497099"
"3.14626436994197","3.73205080756888","1","3.14626436994197","-0.414213562373095","-1.51763809020504","1.36602540378444"
"3.73205080756888","1","3.14626436994197","4.23606797749979","1.93185165257814","-0.770607521065696","-1.32514076993644"
"1","3.14626436994197","4.23606797749979","1","-1.51763809020504","2.28824561127074","-0.544901803778909"
"3.14626436994197","4.23606797749979","1","1","-0.770607521065696","0","2.69116617372088"
"4.23606797749979","1","1","1","2.28824561127074","0","1.61803398874989"
"1","1","1","1","0","0","0"
"1","1","1","1","0","0","0"
"1","1","1","3.14626436994197","0","-1.51763809020504","-1.07313218497099"
"1","1","3.14626436994197","1","0","1.51763809020504","-1.07313218497099"
"1","3.14626436994197","1","1","-1.51763809020504","0","1.07313218497099"
"3.14626436994197","1","1","3.14626436994197","1.51763809020504","-1.51763809020504","0"
"1","1","3.14626436994197","3.73205080756888","0","-0.414213562373095","-2.43915758875542"
"1","3.14626436994197","3.73205080756888","6.78072640549315","-1.51763809020504","-2.15573918893021","-3.18325642156003"
"3.14626436994197","3.73205080756888","6.78072640549315","4.68555772028297","-0.414213562373095","1.48150798504183","-2.29398447413263"
"3.73205080756888","6.78072640549315","4.68555772028297","3.73205080756888","-2.15573918893021","0.674231203888383","1.04758434260509"
"6.78072640549315","4.68555772028297","3.73205080756888","3.14626436994197","1.48150798504183","0.414213562373095","2.29398447413263"
"4.68555772028297","3.73205080756888","3.14626436994197","4.23606797749979","0.674231203888383","-0.770607521065696","0.517638090205042"
"3.73205080756888","3.14626436994197","4.23606797749979","3.14626436994197","0.414213562373095","0.770607521065696","-0.252008584965456"
"3.14626436994197","4.23606797749979","3.14626436994197","1","-0.770607521065696","1.51763809020504","1.61803398874989"
"4.23606797749979","3.14626436994197","1","2.41421356237309","0.770607521065696","-1","1.98405939253433"
"3.14626436994197","1","2.41421356237309","3.14626436994197","1.51763809020504","-0.517638090205042","-0.707106781186547"
"1","2.41421356237309","3.14626436994197","1","-1","1.51763809020504","-0.366025403784439"
"2.41421356237309","3.14626436994197","1","2.41421356237309","-0.517638090205042","-1","1.07313218497099"
"3.14626436994197","1","2.41421356237309","3.73205080756888","1.51763809020504","-0.931851652578137","-1"
