"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard"
"Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs"
"3.74165738677394","3.16227766016838","3.74165738677394","1.4142135623731","3.16227766016838","4.24264068711928","1.4142135623731","1.4142135623731","4.88181928856438","3.64575131106459","5.23606797749979","2","6.02990299804468","5.11667273601693","7.88181928856438"
"3.16227766016838","3.74165738677394","1.4142135623731","3.16227766016838","4.24264068711928","1.4142135623731","1.4142135623731","1.4142135623731","4.88181928856438","3.23606797749979","4","2","5.7402131347419","4.24264068711928","7.05894363303208"
"3.74165738677394","1.4142135623731","3.16227766016838","4.24264068711928","1.4142135623731","1.4142135623731","1.4142135623731","1.4142135623731","3.64575131106459","5.23606797749979","2","2","6.28039464821735","2.82842712474619","6.44090964428219"
"1.4142135623731","3.16227766016838","4.24264068711928","1.4142135623731","1.4142135623731","1.4142135623731","1.4142135623731","1.4142135623731","3.23606797749979","4","2","2","5.11667273601693","2.82842712474619","5.61803398874989"
"3.16227766016838","4.24264068711928","1.4142135623731","1.4142135623731","1.4142135623731","1.4142135623731","1.4142135623731","3.16227766016838","5.23606797749979","2","2","3.23606797749979","5.11667273601693","3.70245917364383","6.23606797749979"
"4.24264068711928","1.4142135623731","1.4142135623731","1.4142135623731","1.4142135623731","1.4142135623731","3.16227766016838","1.4142135623731","4","2","2","3.23606797749979","4.24264068711928","3.70245917364383","5.61803398874989"
"1.4142135623731","1.4142135623731","1.4142135623731","1.4142135623731","1.4142135623731","3.16227766016838","1.4142135623731","1.4142135623731","2","2","3.23606797749979","2","2.82842712474619","3.70245917364383","4.61803398874989"
"1.4142135623731","1.4142135623731","1.4142135623731","1.4142135623731","3.16227766016838","1.4142135623731","1.4142135623731","3.16227766016838","2","2","3.23606797749979","3.23606797749979","2.82842712474619","4.57649122254147","5.23606797749979"
"1.4142135623731","1.4142135623731","1.4142135623731","3.16227766016838","1.4142135623731","1.4142135623731","3.16227766016838","3.74165738677394","2","3.23606797749979","2","4.88181928856438","3.70245917364383","4.86618108584425","6.05894363303208"
"1.4142135623731","1.4142135623731","3.16227766016838","1.4142135623731","1.4142135623731","3.16227766016838","3.74165738677394","6.78232998312527","2","3.23606797749979","3.23606797749979","7.44158283437731","3.70245917364383","7.55023929622034","7.95685939468844"
"1.4142135623731","3.16227766016838","1.4142135623731","1.4142135623731","3.16227766016838","3.74165738677394","6.78232998312527","4.69041575982343","3.23606797749979","2","4.88181928856438","8.11245631366812","3.70245917364383","9.18834039494551","9.11517178986614"
"3.16227766016838","1.4142135623731","1.4142135623731","3.16227766016838","3.74165738677394","6.78232998312527","4.69041575982343","3.74165738677394","3.23606797749979","3.23606797749979","7.44158283437731","5.96237610141999","4.57649122254147","9.47803025824829","9.93804744539844"
"1.4142135623731","1.4142135623731","3.16227766016838","3.74165738677394","6.78232998312527","4.69041575982343","3.74165738677394","3.16227766016838","2","4.88181928856438","8.11245631366812","4.88181928856438","4.86618108584425","9.18834039494551","9.93804744539844"
"1.4142135623731","3.16227766016838","3.74165738677394","6.78232998312527","4.69041575982343","3.74165738677394","3.16227766016838","4.24264068711928","3.23606797749979","7.44158283437731","5.96237610141999","5.23606797749979","7.55023929622034","7.91849574694252","10.9380474453984"
"3.16227766016838","3.74165738677394","6.78232998312527","4.69041575982343","3.74165738677394","3.16227766016838","4.24264068711928","3.16227766016838","4.88181928856438","8.11245631366812","4.88181928856438","5.23606797749979","9.18834039494551","7.15442669711499","11.5560814341483"
"3.74165738677394","6.78232998312527","4.69041575982343","3.74165738677394","3.16227766016838","4.24264068711928","3.16227766016838","1.4142135623731","7.44158283437731","5.96237610141999","5.23606797749979","3.23606797749979","9.47803025824829","5.99070478491457","10.9380474453984"
"6.78232998312527","4.69041575982343","3.74165738677394","3.16227766016838","4.24264068711928","3.16227766016838","1.4142135623731","2.44948974278318","8.11245631366812","4.88181928856438","5.23606797749979","2.73205080756888","9.18834039494551","5.63431082622197","10.4811971936506"
"4.69041575982343","3.74165738677394","3.16227766016838","4.24264068711928","3.16227766016838","1.4142135623731","2.44948974278318","3.16227766016838","5.96237610141999","5.23606797749979","3.23606797749979","3.96811878506867","7.91849574694252","5.09412931274652","9.20131542074412"
"3.74165738677394","3.16227766016838","4.24264068711928","3.16227766016838","1.4142135623731","2.44948974278318","3.16227766016838","1.4142135623731","4.88181928856438","5.23606797749979","2.73205080756888","3.23606797749979","7.15442669711499","4.22009726384887","8.04300302556642"
"3.16227766016838","4.24264068711928","3.16227766016838","1.4142135623731","2.44948974278318","3.16227766016838","1.4142135623731","2.44948974278318","5.23606797749979","3.23606797749979","3.96811878506867","2.73205080756888","5.99070478491457","4.73773535405391","7.58615277381856"
"4.24264068711928","3.16227766016838","1.4142135623731","2.44948974278318","3.16227766016838","1.4142135623731","2.44948974278318","3.74165738677394","5.23606797749979","2.73205080756888","3.23606797749979","4.37780211863347","5.63431082622197","5.3838191760493","7.79099444060096"
"3.16227766016838","1.4142135623731","2.44948974278318","3.16227766016838","1.4142135623731","2.44948974278318","3.74165738677394","1.4142135623731","3.23606797749979","3.96811878506867","2.73205080756888","3.64575131106459","5.09412931274652","4.50978712715165","6.79099444060096"
"1.4142135623731","2.44948974278318","3.16227766016838","1.4142135623731","2.44948974278318","3.74165738677394","1.4142135623731","2.44948974278318","2.73205080756888","3.23606797749979","4.37780211863347","2.73205080756888","4.22009726384887","5.0274252173567","6.5389858556355"
"2.44948974278318","3.16227766016838","1.4142135623731","2.44948974278318","3.74165738677394","1.4142135623731","2.44948974278318","5.09901951359278","3.96811878506867","2.73205080756888","3.64575131106459","5.33760208303287","4.73773535405391","6.3521901027615","7.8417614933675"
"3.16227766016838","1.4142135623731","2.44948974278318","3.74165738677394","1.4142135623731","2.44948974278318","5.09901951359278","3.16227766016838","3.23606797749979","4.37780211863347","2.73205080756888","5.84161925296378","5.3838191760493","6.06250023945872","8.09377007833296"
"1.4142135623731","2.44948974278318","3.74165738677394","1.4142135623731","2.44948974278318","5.09901951359278","3.16227766016838","1.4142135623731","2.73205080756888","3.64575131106459","5.33760208303287","3.23606797749979","4.50978712715165","6.06250023945872","7.47573608958306"
"2.44948974278318","3.74165738677394","1.4142135623731","2.44948974278318","5.09901951359278","3.16227766016838","1.4142135623731","4.69041575982343","4.37780211863347","2.73205080756888","5.84161925296378","4.3166247903554","5.0274252173567","7.18296324797884","8.63404848476076"
"3.74165738677394","1.4142135623731","2.44948974278318","5.09901951359278","3.16227766016838","1.4142135623731","4.69041575982343","6.48074069840786","3.64575131106459","5.33760208303287","3.23606797749979","7.89920048531124","6.3521901027615","7.87382384038638","10.0593109284542"
"1.4142135623731","2.44948974278318","5.09901951359278","3.16227766016838","1.4142135623731","4.69041575982343","6.48074069840786","3.74165738677394","2.73205080756888","5.84161925296378","4.3166247903554","7.22832700602043","6.06250023945872","8.16351370368916","10.0593109284542"
"2.44948974278318","5.09901951359278","3.16227766016838","1.4142135623731","4.69041575982343","6.48074069840786","3.74165738677394","3.74165738677394","5.33760208303287","3.23606797749979","7.89920048531124","5.29150262212918","6.06250023945872","9.32723561588958","10.8821865839865"
"5.09901951359278","3.16227766016838","1.4142135623731","4.69041575982343","6.48074069840786","3.74165738677394","3.74165738677394","3.16227766016838","5.84161925296378","4.3166247903554","7.22832700602043","4.88181928856438","7.18296324797884","8.56316656606206","11.134195168952"
"3.16227766016838","1.4142135623731","4.69041575982343","6.48074069840786","3.74165738677394","3.74165738677394","3.16227766016838","2.44948974278318","3.23606797749979","7.89920048531124","5.29150262212918","3.96811878506867","7.87382384038638","6.54754108824972","10.1974449350044"
"1.4142135623731","4.69041575982343","6.48074069840786","3.74165738677394","3.74165738677394","3.16227766016838","2.44948974278318","1.4142135623731","4.3166247903554","7.22832700602043","4.88181928856438","2.73205080756888","8.16351370368916","5.3838191760493","9.57941094625454"
"4.69041575982343","6.48074069840786","3.74165738677394","3.74165738677394","3.16227766016838","2.44948974278318","1.4142135623731","3.74165738677394","7.89920048531124","5.29150262212918","3.96811878506867","3.64575131106459","9.32723561588958","5.3838191760493","10.4022866017868"
"6.48074069840786","3.74165738677394","3.74165738677394","3.16227766016838","2.44948974278318","1.4142135623731","3.74165738677394","1.4142135623731","7.22832700602043","4.88181928856438","2.73205080756888","3.64575131106459","8.56316656606206","4.50978712715165","9.24397420660914"
"3.74165738677394","3.74165738677394","3.16227766016838","2.44948974278318","1.4142135623731","3.74165738677394","1.4142135623731","3.16227766016838","5.29150262212918","3.96811878506867","3.64575131106459","3.23606797749979","6.54754108824972","4.86618108584425","8.07072034788111"
"3.74165738677394","3.16227766016838","2.44948974278318","1.4142135623731","3.74165738677394","1.4142135623731","3.16227766016838","1.4142135623731","4.88181928856438","2.73205080756888","3.64575131106459","3.23606797749979","5.3838191760493","4.86618108584425","7.24784469234882"
"3.16227766016838","2.44948974278318","1.4142135623731","3.74165738677394","1.4142135623731","3.16227766016838","1.4142135623731","2.44948974278318","3.96811878506867","3.64575131106459","3.23606797749979","2.73205080756888","5.3838191760493","4.22009726384887","6.79099444060096"
"2.44948974278318","1.4142135623731","3.74165738677394","1.4142135623731","3.16227766016838","1.4142135623731","2.44948974278318","1.4142135623731","2.73205080756888","3.64575131106459","3.23606797749979","2.73205080756888","4.50978712715165","4.22009726384887","6.17296045185107"
"1.4142135623731","3.74165738677394","1.4142135623731","3.16227766016838","1.4142135623731","2.44948974278318","1.4142135623731","2.44948974278318","3.64575131106459","3.23606797749979","2.73205080756888","2.73205080756888","4.86618108584425","3.86370330515627","6.17296045185107"
"3.74165738677394","1.4142135623731","3.16227766016838","1.4142135623731","2.44948974278318","1.4142135623731","2.44948974278318","1.4142135623731","3.64575131106459","3.23606797749979","2.73205080756888","2.73205080756888","4.86618108584425","3.86370330515627","6.17296045185107"
"1.4142135623731","3.16227766016838","1.4142135623731","2.44948974278318","1.4142135623731","2.44948974278318","1.4142135623731","3.16227766016838","3.23606797749979","2.73205080756888","2.73205080756888","3.23606797749979","4.22009726384887","4.22009726384887","5.96811878506867"
"Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds"
"5.09901951359278","2.44948974278318","2.44948974278318","1.4142135623731","2.44948974278318","3.74165738677394","1.4142135623731","4.69041575982343","1.87350046789511","0.732050807568877","-0.913700503495713","-2.3166247903554","1.84240297560984","0.0432589036802972","-0.312387009193563"
"2.44948974278318","2.44948974278318","1.4142135623731","2.44948974278318","3.74165738677394","1.4142135623731","4.69041575982343","5.09901951359278","0","-0.732050807568877","1.64575131106459","-0.288926485108589","0.517638090205041","-2.31678216213459","-2.18588747708867"
"2.44948974278318","1.4142135623731","2.44948974278318","3.74165738677394","1.4142135623731","4.69041575982343","5.09901951359278","2.44948974278318","0.732050807568877","-0.913700503495713","-2.3166247903554","1.87350046789511","-1.16372191220042","-0.721939967089718","-1.27218697359296"
"1.4142135623731","2.44948974278318","3.74165738677394","1.4142135623731","4.69041575982343","5.09901951359278","2.44948974278318","1.4142135623731","-0.732050807568877","1.64575131106459","-0.288926485108589","0.732050807568877","-0.646083821995382","2.96286598412997","-1.6382123773774"
"2.44948974278318","3.74165738677394","1.4142135623731","4.69041575982343","5.09901951359278","2.44948974278318","1.4142135623731","3.74165738677394","-0.913700503495713","-2.3166247903554","1.87350046789511","-1.64575131106459","0.0432589036802972","1.19631915361446","-0.144463242554295"
"3.74165738677394","1.4142135623731","4.69041575982343","5.09901951359278","2.44948974278318","1.4142135623731","3.74165738677394","6.16441400296898","1.64575131106459","-0.288926485108589","0.732050807568877","-1.71314763247608","-2.31678216213459","-3.02118404229332","0.415613157354918"
"1.4142135623731","4.69041575982343","5.09901951359278","2.44948974278318","1.4142135623731","3.74165738677394","6.16441400296898","3.74165738677394","-2.3166247903554","1.87350046789511","-1.64575131106459","1.71314763247608","-0.721939967089718","-2.37510022029794","-0.498087346140795"
"4.69041575982343","5.09901951359278","2.44948974278318","1.4142135623731","3.74165738677394","6.16441400296898","3.74165738677394","3.16227766016838","-0.288926485108589","0.732050807568877","-1.71314763247608","0.409683333564801","2.96286598412997","1.5010681714003","-1.11612133489069"
"5.09901951359278","2.44948974278318","1.4142135623731","3.74165738677394","6.16441400296898","3.74165738677394","3.16227766016838","3.74165738677394","1.87350046789511","-1.64575131106459","1.71314763247608","-0.409683333564801","1.19631915361446","1.5010681714003","-1.45155807453609"
"2.44948974278318","1.4142135623731","3.74165738677394","6.16441400296898","3.74165738677394","3.16227766016838","3.74165738677394","1.4142135623731","0.732050807568877","-1.71314763247608","0.409683333564801","1.64575131106459","-3.02118404229332","0.874032048897642","0.604565231272586"
"1.4142135623731","3.74165738677394","6.16441400296898","3.74165738677394","3.16227766016838","3.74165738677394","1.4142135623731","3.16227766016838","-1.64575131106459","1.71314763247608","-0.409683333564801","-1.23606797749979","-2.37510022029794","1.16372191220042","1.26625714980284"
"3.74165738677394","6.16441400296898","3.74165738677394","3.16227766016838","3.74165738677394","1.4142135623731","3.16227766016838","4.24264068711928","-1.71314763247608","0.409683333564801","1.64575131106459","-0.76393202250021","1.5010681714003","-1.12452369907031","1.50232512730263"
"6.16441400296898","3.74165738677394","3.16227766016838","3.74165738677394","1.4142135623731","3.16227766016838","4.24264068711928","1.4142135623731","1.71314763247608","-0.409683333564801","-1.23606797749979","2","1.5010681714003","-0.540181513475452","2.32520078283493"
"3.74165738677394","3.16227766016838","3.74165738677394","1.4142135623731","3.16227766016838","4.24264068711928","1.4142135623731","1.4142135623731","0.409683333564801","1.64575131106459","-0.76393202250021","0","0.874032048897642","2.28824561127074","0.64575131106459"
"3.16227766016838","3.74165738677394","1.4142135623731","3.16227766016838","4.24264068711928","1.4142135623731","1.4142135623731","1.4142135623731","-0.409683333564801","-1.23606797749979","2","0","1.16372191220042","1.41421356237309","1.05894363303209"
"3.74165738677394","1.4142135623731","3.16227766016838","4.24264068711928","1.4142135623731","1.4142135623731","1.4142135623731","1.4142135623731","1.64575131106459","-0.76393202250021","0","0","-1.12452369907031","0","2.44090964428219"
"1.4142135623731","3.16227766016838","4.24264068711928","1.4142135623731","1.4142135623731","1.4142135623731","1.4142135623731","1.4142135623731","-1.23606797749979","2","0","0","-0.540181513475452","0","1.61803398874989"
"3.16227766016838","4.24264068711928","1.4142135623731","1.4142135623731","1.4142135623731","1.4142135623731","1.4142135623731","3.16227766016838","-0.76393202250021","0","0","-1.23606797749979","2.28824561127074","-0.874032048897642","0.999999999999999"
"4.24264068711928","1.4142135623731","1.4142135623731","1.4142135623731","1.4142135623731","1.4142135623731","3.16227766016838","1.4142135623731","2","0","0","1.23606797749979","1.41421356237309","-0.874032048897642","0.381966011250104"
"1.4142135623731","1.4142135623731","1.4142135623731","1.4142135623731","1.4142135623731","3.16227766016838","1.4142135623731","1.4142135623731","0","0","-1.23606797749979","0","0","0.874032048897642","-0.618033988749895"
"1.4142135623731","1.4142135623731","1.4142135623731","1.4142135623731","3.16227766016838","1.4142135623731","1.4142135623731","3.16227766016838","0","0","1.23606797749979","-1.23606797749979","0","0","-1.23606797749979"
"1.4142135623731","1.4142135623731","1.4142135623731","3.16227766016838","1.4142135623731","1.4142135623731","3.16227766016838","3.74165738677394","0","-1.23606797749979","0","-0.409683333564801","-0.874032048897642","-2.03775396109806","-0.822875655532295"
"1.4142135623731","1.4142135623731","3.16227766016838","1.4142135623731","1.4142135623731","3.16227766016838","3.74165738677394","6.78232998312527","0","1.23606797749979","-1.23606797749979","-2.15008021224813","-0.874032048897642","-2.97374807367887","-2.72079141718865"
"1.4142135623731","3.16227766016838","1.4142135623731","1.4142135623731","3.16227766016838","3.74165738677394","6.78232998312527","4.69041575982343","-1.23606797749979","0","-0.409683333564801","1.47920673295732","0.874032048897642","-2.28440534800319","-3.87910381236635"
"3.16227766016838","1.4142135623731","1.4142135623731","3.16227766016838","3.74165738677394","6.78232998312527","4.69041575982343","3.74165738677394","1.23606797749979","-1.23606797749979","-2.15008021224813","0.670873479290809","0","1.04595711165092","-3.46591149039886"
"1.4142135623731","1.4142135623731","3.16227766016838","3.74165738677394","6.78232998312527","4.69041575982343","3.74165738677394","3.16227766016838","0","-0.409683333564801","1.47920673295732","0.409683333564801","-2.03775396109806","2.28440534800319","-3.05622815683406"
"1.4142135623731","3.16227766016838","3.74165738677394","6.78232998312527","4.69041575982343","3.74165738677394","3.16227766016838","4.24264068711928","-1.23606797749979","-2.15008021224813","0.670873479290809","-0.76393202250021","-2.97374807367887","0.513577399654854","-0.260396633521339"
"3.16227766016838","3.74165738677394","6.78232998312527","4.69041575982343","3.74165738677394","3.16227766016838","4.24264068711928","3.16227766016838","-0.409683333564801","1.47920673295732","0.409683333564801","0.76393202250021","-2.28440534800319","-0.250491650172672","1.43819416808416"
"3.74165738677394","6.78232998312527","4.69041575982343","3.74165738677394","3.16227766016838","4.24264068711928","3.16227766016838","1.4142135623731","-2.15008021224813","0.670873479290809","-0.76393202250021","1.23606797749979","1.04595711165092","1.41421356237309","2.46591149039886"
"6.78232998312527","4.69041575982343","3.74165738677394","3.16227766016838","4.24264068711928","3.16227766016838","1.4142135623731","2.44948974278318","1.47920673295732","0.409683333564801","0.76393202250021","-0.732050807568877","2.28440534800319","1.7706075210657","2.51307840858192"
"4.69041575982343","3.74165738677394","3.16227766016838","4.24264068711928","3.16227766016838","1.4142135623731","2.44948974278318","3.16227766016838","0.670873479290809","-0.76393202250021","1.23606797749979","-0.504017169930913","0.513577399654854","-0.517638090205041","1.99712865817566"
"3.74165738677394","3.16227766016838","4.24264068711928","3.16227766016838","1.4142135623731","2.44948974278318","3.16227766016838","1.4142135623731","0.409683333564801","0.76393202250021","-0.732050807568877","1.23606797749979","-0.250491650172672","-0.356393958692601","2.07488424049775"
"3.16227766016838","4.24264068711928","3.16227766016838","1.4142135623731","2.44948974278318","3.16227766016838","1.4142135623731","2.44948974278318","-0.76393202250021","1.23606797749979","-0.504017169930913","-0.732050807568877","1.41421356237309","0.874032048897642","0.885983181181018"
"4.24264068711928","3.16227766016838","1.4142135623731","2.44948974278318","3.16227766016838","1.4142135623731","2.44948974278318","3.74165738677394","0.76393202250021","-0.732050807568877","1.23606797749979","-0.913700503495713","1.7706075210657","-0.807327953507822","0.177124344467704"
"3.16227766016838","1.4142135623731","2.44948974278318","3.16227766016838","1.4142135623731","2.44948974278318","3.74165738677394","1.4142135623731","1.23606797749979","-0.504017169930913","-0.732050807568877","1.64575131106459","-0.517638090205041","-0.646083821995382","0.413192321967495"
"1.4142135623731","2.44948974278318","3.16227766016838","1.4142135623731","2.44948974278318","3.74165738677394","1.4142135623731","2.44948974278318","-0.732050807568877","1.23606797749979","-0.913700503495713","-0.732050807568877","-0.356393958692601","1.16372191220042","-0.570867070566839"
"2.44948974278318","3.16227766016838","1.4142135623731","2.44948974278318","3.74165738677394","1.4142135623731","2.44948974278318","5.09901951359278","-0.504017169930913","-0.732050807568877","1.64575131106459","-1.87350046789511","0.874032048897642","-1.19631915361446","-1.14159190072996"
"3.16227766016838","1.4142135623731","2.44948974278318","3.74165738677394","1.4142135623731","2.44948974278318","5.09901951359278","3.16227766016838","1.23606797749979","-0.913700503495713","-0.732050807568877","1.3694832979642","-0.807327953507822","-2.19879693430245","-0.479899982199699"
"1.4142135623731","2.44948974278318","3.74165738677394","1.4142135623731","2.44948974278318","5.09901951359278","3.16227766016838","1.4142135623731","-0.732050807568877","1.64575131106459","-1.87350046789511","1.23606797749979","-0.646083821995382","1.48600901691724","-1.09793397094959"
"2.44948974278318","3.74165738677394","1.4142135623731","2.44948974278318","5.09901951359278","3.16227766016838","1.4142135623731","4.69041575982343","-0.913700503495713","-0.732050807568877","1.3694832979642","-2.3166247903554","1.16372191220042","1.07833392578232","-1.52419555855842"
"3.74165738677394","1.4142135623731","2.44948974278318","5.09901951359278","3.16227766016838","1.4142135623731","4.69041575982343","6.48074069840786","1.64575131106459","-1.87350046789511","1.23606797749979","-1.26595090460044","-1.19631915361446","-3.29733261784491","-1.07595753435679"
"1.4142135623731","2.44948974278318","5.09901951359278","3.16227766016838","1.4142135623731","4.69041575982343","6.48074069840786","3.74165738677394","-0.732050807568877","1.3694832979642","-2.3166247903554","1.93682438389125","-2.19879693430245","-2.05888438149264","-1.48564086792159"
"2.44948974278318","5.09901951359278","3.16227766016838","1.4142135623731","4.69041575982343","6.48074069840786","3.74165738677394","3.74165738677394","-1.87350046789511","1.23606797749979","-1.26595090460044","0","1.48600901691724","1.8439208423417","-2.30851652345388"
"5.09901951359278","3.16227766016838","1.4142135623731","4.69041575982343","6.48074069840786","3.74165738677394","3.74165738677394","3.16227766016838","1.3694832979642","-2.3166247903554","1.93682438389125","0.409683333564801","1.07833392578232","1.65923151911974","-0.975951125632814"
"3.16227766016838","1.4142135623731","4.69041575982343","6.48074069840786","3.74165738677394","3.74165738677394","3.16227766016838","2.44948974278318","1.23606797749979","-1.26595090460044","0","0.504017169930913","-3.29733261784491","0.935773685298163","0.937823527806591"
"1.4142135623731","4.69041575982343","6.48074069840786","3.74165738677394","3.74165738677394","3.16227766016838","2.44948974278318","1.4142135623731","-2.3166247903554","1.93682438389125","0.409683333564801","0.732050807568877","-2.05888438149264","1.52011587089302","1.96554085012129"
"4.69041575982343","6.48074069840786","3.74165738677394","3.74165738677394","3.16227766016838","2.44948974278318","1.4142135623731","3.74165738677394","-1.26595090460044","0","0.504017169930913","-1.64575131106459","1.8439208423417","0.22794822690226","2.78841650565358"
"6.48074069840786","3.74165738677394","3.74165738677394","3.16227766016838","2.44948974278318","1.4142135623731","3.74165738677394","1.4142135623731","1.93682438389125","0.409683333564801","0.732050807568877","1.64575131106459","1.65923151911974","-0.646083821995382","2.86617208797567"
"3.74165738677394","3.74165738677394","3.16227766016838","2.44948974278318","1.4142135623731","3.74165738677394","1.4142135623731","3.16227766016838","0","0.504017169930913","-1.64575131106459","-1.23606797749979","0.935773685298163","0.289689863302781","1.18890105931673"
"3.74165738677394","3.16227766016838","2.44948974278318","1.4142135623731","3.74165738677394","1.4142135623731","3.16227766016838","1.4142135623731","0.409683333564801","0.732050807568877","1.64575131106459","1.23606797749979","1.52011587089302","0.289689863302781","0.366025403784439"
"3.16227766016838","2.44948974278318","1.4142135623731","3.74165738677394","1.4142135623731","3.16227766016838","1.4142135623731","2.44948974278318","0.504017169930913","-1.64575131106459","-1.23606797749979","-0.732050807568877","0.22794822690226","0.356393958692601","0.822875655532295"
"2.44948974278318","1.4142135623731","3.74165738677394","1.4142135623731","3.16227766016838","1.4142135623731","2.44948974278318","1.4142135623731","0.732050807568877","1.64575131106459","1.23606797749979","0.732050807568877","-0.646083821995382","0.356393958692601","0.2048416667824"
"1.4142135623731","3.74165738677394","1.4142135623731","3.16227766016838","1.4142135623731","2.44948974278318","1.4142135623731","2.44948974278318","-1.64575131106459","-1.23606797749979","-0.732050807568877","-0.732050807568877","0.289689863302781","0","0.708858836713313"
"3.74165738677394","1.4142135623731","3.16227766016838","1.4142135623731","2.44948974278318","1.4142135623731","2.44948974278318","1.4142135623731","1.64575131106459","1.23606797749979","0.732050807568877","0.732050807568877","0.289689863302781","0","0.708858836713313"
"1.4142135623731","3.16227766016838","1.4142135623731","2.44948974278318","1.4142135623731","2.44948974278318","1.4142135623731","3.16227766016838","-1.23606797749979","-0.732050807568877","-0.732050807568877","-1.23606797749979","0.356393958692601","-0.356393958692601","0"
"Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds"
"5.09901951359278","2.44948974278318","2.44948974278318","1.4142135623731","2.44948974278318","3.74165738677394","1.4142135623731","4.69041575982343","0","0","0","-2.3166247903554","0","0","0"
"2.44948974278318","2.44948974278318","1.4142135623731","2.44948974278318","3.74165738677394","1.4142135623731","4.69041575982343","5.09901951359278","0","0","0","0","0","-2.31678216213459","-2.18588747708867"
"2.44948974278318","1.4142135623731","2.44948974278318","3.74165738677394","1.4142135623731","4.69041575982343","5.09901951359278","2.44948974278318","0","0","-2.3166247903554","0","0","0","0"
