"V1","V2","V3","V4","V5","V6","V7"
"hard","hard","hard","hard","hard","hard","hard"
"Cs","Cs","Cs","Cs","Cs","Cs","Cs"
"5.09901951359278","2.44948974278318","2.44948974278318","1.4142135623731","5.33760208303287","2.73205080756888","5.70610628076612"
"2.44948974278318","2.44948974278318","1.4142135623731","2.44948974278318","3.46410161513775","2.73205080756888","4.38134139536131"
"2.44948974278318","1.4142135623731","2.44948974278318","3.74165738677394","2.73205080756888","4.37780211863347","5.0274252173567"
"1.4142135623731","2.44948974278318","3.74165738677394","1.4142135623731","2.73205080756888","3.64575131106459","4.50978712715165"
"2.44948974278318","3.74165738677394","1.4142135623731","4.69041575982343","4.37780211863347","4.3166247903554","6.14788822587682"
"3.74165738677394","1.4142135623731","4.69041575982343","5.09901951359278","3.64575131106459","6.92217606581939","7.47265311128162"
"1.4142135623731","4.69041575982343","5.09901951359278","2.44948974278318","4.3166247903554","5.33760208303287","6.82656928928624"
"4.69041575982343","5.09901951359278","2.44948974278318","1.4142135623731","6.92217606581939","2.73205080756888","6.82656928928624"
"5.09901951359278","2.44948974278318","1.4142135623731","3.74165738677394","5.33760208303287","3.64575131106459","6.3521901027615"
"2.44948974278318","1.4142135623731","3.74165738677394","6.16441400296898","2.73205080756888","7.00465025460526","6.8848873474496"
"1.4142135623731","3.74165738677394","6.16441400296898","3.74165738677394","3.64575131106459","7.00465025460526","7.53097116944498"
"3.74165738677394","6.16441400296898","3.74165738677394","3.16227766016838","7.00465025460526","4.88181928856438","8.40500321834262"
"6.16441400296898","3.74165738677394","3.16227766016838","3.74165738677394","7.00465025460526","4.88181928856438","8.40500321834262"
"3.74165738677394","3.16227766016838","3.74165738677394","1.4142135623731","4.88181928856438","3.64575131106459","6.02990299804468"
"3.16227766016838","3.74165738677394","1.4142135623731","3.16227766016838","4.88181928856438","3.23606797749979","5.7402131347419"
"3.74165738677394","1.4142135623731","3.16227766016838","4.24264068711928","3.64575131106459","5.23606797749979","6.28039464821735"
"1.4142135623731","3.16227766016838","4.24264068711928","1.4142135623731","3.23606797749979","4","5.11667273601693"
"3.16227766016838","4.24264068711928","1.4142135623731","1.4142135623731","5.23606797749979","2","5.11667273601693"
"4.24264068711928","1.4142135623731","1.4142135623731","1.4142135623731","4","2","4.24264068711928"
"1.4142135623731","1.4142135623731","1.4142135623731","1.4142135623731","2","2","2.82842712474619"
"1.4142135623731","1.4142135623731","1.4142135623731","1.4142135623731","2","2","2.82842712474619"
"1.4142135623731","1.4142135623731","1.4142135623731","3.16227766016838","2","3.23606797749979","3.70245917364383"
"1.4142135623731","1.4142135623731","3.16227766016838","1.4142135623731","2","3.23606797749979","3.70245917364383"
"1.4142135623731","3.16227766016838","1.4142135623731","1.4142135623731","3.23606797749979","2","3.70245917364383"
"3.16227766016838","1.4142135623731","1.4142135623731","3.16227766016838","3.23606797749979","3.23606797749979","4.57649122254147"
"1.4142135623731","1.4142135623731","3.16227766016838","3.74165738677394","2","4.88181928856438","4.86618108584425"
"1.4142135623731","3.16227766016838","3.74165738677394","6.78232998312527","3.23606797749979","7.44158283437731","7.55023929622034"
"3.16227766016838","3.74165738677394","6.78232998312527","4.69041575982343","4.88181928856438","8.11245631366812","9.18834039494551"
"3.74165738677394","6.78232998312527","4.69041575982343","3.74165738677394","7.44158283437731","5.96237610141999","9.47803025824829"
"6.78232998312527","4.69041575982343","3.74165738677394","3.16227766016838","8.11245631366812","4.88181928856438","9.18834039494551"
"4.69041575982343","3.74165738677394","3.16227766016838","4.24264068711928","5.96237610141999","5.23606797749979","7.91849574694252"
"3.74165738677394","3.16227766016838","4.24264068711928","3.16227766016838","4.88181928856438","5.23606797749979","7.15442669711499"
"3.16227766016838","4.24264068711928","3.16227766016838","1.4142135623731","5.23606797749979","3.23606797749979","5.99070478491457"
"4.24264068711928","3.16227766016838","1.4142135623731","2.44948974278318","5.23606797749979","2.73205080756888","5.63431082622197"
"3.16227766016838","1.4142135623731","2.44948974278318","3.16227766016838","3.23606797749979","3.96811878506867","5.09412931274652"
"1.4142135623731","2.44948974278318","3.16227766016838","1.4142135623731","2.73205080756888","3.23606797749979","4.22009726384887"
"2.44948974278318","3.16227766016838","1.4142135623731","2.44948974278318","3.96811878506867","2.73205080756888","4.73773535405391"
"3.16227766016838","1.4142135623731","2.44948974278318","3.74165738677394","3.23606797749979","4.37780211863347","5.3838191760493"
"1.4142135623731","2.44948974278318","3.74165738677394","1.4142135623731","2.73205080756888","3.64575131106459","4.50978712715165"
"2.44948974278318","3.74165738677394","1.4142135623731","2.44948974278318","4.37780211863347","2.73205080756888","5.0274252173567"
"3.74165738677394","1.4142135623731","2.44948974278318","5.09901951359278","3.64575131106459","5.33760208303287","6.3521901027615"
"1.4142135623731","2.44948974278318","5.09901951359278","3.16227766016838","2.73205080756888","5.84161925296378","6.06250023945872"
"2.44948974278318","5.09901951359278","3.16227766016838","1.4142135623731","5.33760208303287","3.23606797749979","6.06250023945872"
"5.09901951359278","3.16227766016838","1.4142135623731","4.69041575982343","5.84161925296378","4.3166247903554","7.18296324797884"
"3.16227766016838","1.4142135623731","4.69041575982343","6.48074069840786","3.23606797749979","7.89920048531124","7.87382384038638"
"1.4142135623731","4.69041575982343","6.48074069840786","3.74165738677394","4.3166247903554","7.22832700602043","8.16351370368916"
"4.69041575982343","6.48074069840786","3.74165738677394","3.74165738677394","7.89920048531124","5.29150262212918","9.32723561588958"
"6.48074069840786","3.74165738677394","3.74165738677394","3.16227766016838","7.22832700602043","4.88181928856438","8.56316656606206"
"3.74165738677394","3.74165738677394","3.16227766016838","2.44948974278318","5.29150262212918","3.96811878506867","6.54754108824972"
"3.74165738677394","3.16227766016838","2.44948974278318","1.4142135623731","4.88181928856438","2.73205080756888","5.3838191760493"
"3.16227766016838","2.44948974278318","1.4142135623731","3.74165738677394","3.96811878506867","3.64575131106459","5.3838191760493"
"2.44948974278318","1.4142135623731","3.74165738677394","1.4142135623731","2.73205080756888","3.64575131106459","4.50978712715165"
"1.4142135623731","3.74165738677394","1.4142135623731","3.16227766016838","3.64575131106459","3.23606797749979","4.86618108584425"
"3.74165738677394","1.4142135623731","3.16227766016838","1.4142135623731","3.64575131106459","3.23606797749979","4.86618108584425"
"1.4142135623731","3.16227766016838","1.4142135623731","2.44948974278318","3.23606797749979","2.73205080756888","4.22009726384887"
"3.16227766016838","1.4142135623731","2.44948974278318","1.4142135623731","3.23606797749979","2.73205080756888","4.22009726384887"
"1.4142135623731","2.44948974278318","1.4142135623731","2.44948974278318","2.73205080756888","2.73205080756888","3.86370330515627"
"2.44948974278318","1.4142135623731","2.44948974278318","1.4142135623731","2.73205080756888","2.73205080756888","3.86370330515627"
"1.4142135623731","2.44948974278318","1.4142135623731","3.16227766016838","2.73205080756888","3.23606797749979","4.22009726384887"
